time,open,high,low,close,tick_volume,spread,real_volume
2025-08-15 11:45:00+00:00,3343.258,3344.201,3342.017,3342.383,1502,112,0
2025-08-15 12:00:00+00:00,3342.386,3342.938,3338.741,3339.124,1858,112,0
2025-08-15 12:15:00+00:00,3339.083,3339.786,3337.099,3337.561,2728,112,0
2025-08-15 12:30:00+00:00,3337.662,3343.742,3333.616,3342.928,4392,112,0
2025-08-15 12:45:00+00:00,3342.848,3343.963,3340.329,3342.666,3045,112,0
2025-08-15 13:00:00+00:00,3342.724,3345.993,3340.498,3341.401,3126,112,0
2025-08-15 13:15:00+00:00,3341.459,3341.749,3336.431,3338.488,3267,112,0
2025-08-15 13:30:00+00:00,3338.432,3340.345,3334.953,3336.371,3940,112,0
2025-08-15 13:45:00+00:00,3336.406,3337.189,3332.88,3335.433,3563,112,0
2025-08-15 14:00:00+00:00,3335.465,3341.007,3335.152,3338.768,2855,112,0
2025-08-15 14:15:00+00:00,3338.771,3342.681,3338.348,3338.525,2777,112,0
2025-08-15 14:30:00+00:00,3338.464,3343.316,3338.45,3342.079,2200,112,0
2025-08-15 14:45:00+00:00,3342.111,3343.676,3340.519,3341.83,1887,112,0
2025-08-15 15:00:00+00:00,3341.795,3344.669,3341.795,3342.442,1990,112,0
2025-08-15 15:15:00+00:00,3342.473,3344.11,3341.876,3343.303,1625,112,0
2025-08-15 15:30:00+00:00,3343.306,3345.157,3342.041,3342.675,1573,112,0
2025-08-15 15:45:00+00:00,3342.622,3343.775,3341.347,3342.353,1588,112,0
2025-08-15 16:00:00+00:00,3342.453,3342.571,3339.746,3339.857,1419,112,0
2025-08-15 16:15:00+00:00,3339.848,3340.341,3337.123,3338.635,1392,112,0
2025-08-15 16:30:00+00:00,3338.674,3339.507,3337.545,3338.586,1418,112,0
2025-08-15 16:45:00+00:00,3338.555,3338.568,3335.796,3338.187,1354,112,0
2025-08-15 17:00:00+00:00,3338.226,3338.97,3335.15,3335.781,1383,112,0
2025-08-15 17:15:00+00:00,3335.808,3337.47,3335.75,3336.449,1247,112,0
2025-08-15 17:30:00+00:00,3336.494,3337.376,3335.536,3336.774,1089,112,0
2025-08-15 17:45:00+00:00,3336.729,3336.853,3335.518,3336.086,1000,112,0
2025-08-15 18:00:00+00:00,3336.09,3336.578,3334.711,3336.216,1208,112,0
2025-08-15 18:15:00+00:00,3336.293,3338.246,3336.192,3337.16,1036,112,0
2025-08-15 18:30:00+00:00,3337.202,3337.676,3336.569,3336.847,833,112,0
2025-08-15 18:45:00+00:00,3336.774,3336.785,3335.626,3336.075,978,112,0
2025-08-15 19:00:00+00:00,3336.052,3336.32,3334.411,3335.355,1090,112,0
2025-08-15 19:15:00+00:00,3335.362,3337.428,3335.19,3337.243,969,112,0
2025-08-15 19:30:00+00:00,3337.268,3338.189,3336.847,3336.953,1065,112,0
2025-08-15 19:45:00+00:00,3336.998,3339.62,3336.602,3339.167,1312,112,0
2025-08-15 20:00:00+00:00,3339.236,3339.459,3338.176,3338.251,948,112,0
2025-08-15 20:15:00+00:00,3338.18,3338.369,3336.382,3336.976,767,112,0
2025-08-15 20:30:00+00:00,3336.924,3337.435,3336.154,3336.319,720,112,0
2025-08-15 20:45:00+00:00,3336.32,3336.89,3335.169,3335.237,885,112,0
2025-08-17 22:00:00+00:00,3334.593,3335.405,3333.041,3333.453,1051,112,0
2025-08-17 22:15:00+00:00,3333.419,3335.356,3332.988,3335.087,1013,112,0
2025-08-17 22:30:00+00:00,3335.029,3335.227,3333.989,3334.798,730,112,0
2025-08-17 22:45:00+00:00,3334.784,3335.114,3334.018,3334.429,565,112,0
2025-08-17 23:00:00+00:00,3334.393,3334.493,3330.057,3330.293,1332,112,0
2025-08-17 23:15:00+00:00,3330.329,3330.896,3323.527,3329.088,2759,112,0
2025-08-17 23:30:00+00:00,3329.092,3329.708,3327.892,3328.321,1145,112,0
2025-08-17 23:45:00+00:00,3328.272,3328.467,3325.884,3327.111,1455,112,0
2025-08-18 00:00:00+00:00,3327.104,3335.146,3326.797,3334.866,2081,112,0
2025-08-18 00:15:00+00:00,3334.905,3342.22,3334.18,3340.154,3254,112,0
2025-08-18 00:30:00+00:00,3340.195,3341.554,3338.824,3340.806,2024,112,0
2025-08-18 00:45:00+00:00,3340.802,3342.835,3340.288,3340.639,1578,112,0
2025-08-18 01:00:00+00:00,3340.605,3344.213,3340.08,3342.76,2789,112,0
2025-08-18 01:15:00+00:00,3342.779,3343.994,3339.782,3340.442,1989,112,0
2025-08-18 01:30:00+00:00,3340.448,3345.565,3339.574,3344.19,2100,112,0
2025-08-18 01:45:00+00:00,3344.194,3347.494,3343.617,3346.898,1763,112,0
2025-08-18 02:00:00+00:00,3346.888,3347.596,3344.518,3344.546,1458,112,0
2025-08-18 02:15:00+00:00,3344.547,3344.749,3342.427,3342.812,1267,112,0
2025-08-18 02:30:00+00:00,3342.848,3344.709,3342.729,3344.097,1450,112,0
2025-08-18 02:45:00+00:00,3344.109,3344.434,3342.642,3343.375,996,112,0
2025-08-18 03:00:00+00:00,3343.339,3345.989,3343.271,3344.048,1146,112,0
2025-08-18 03:15:00+00:00,3344.024,3346.985,3343.909,3346.729,1341,112,0
2025-08-18 03:30:00+00:00,3346.721,3348.575,3346.443,3348.347,1061,112,0
2025-08-18 03:45:00+00:00,3348.301,3351.81,3346.521,3347.18,2111,112,0
2025-08-18 04:00:00+00:00,3347.136,3350.978,3346.778,3350.865,1230,112,0
2025-08-18 04:15:00+00:00,3350.825,3352.76,3350.524,3352.441,1238,112,0
2025-08-18 04:30:00+00:00,3352.417,3355.647,3352.411,3355.102,1412,112,0
2025-08-18 04:45:00+00:00,3355.124,3358.243,3355.058,3357.479,1412,112,0
2025-08-18 05:00:00+00:00,3357.516,3358.441,3354.876,3355.273,1464,112,0
2025-08-18 05:15:00+00:00,3355.272,3355.518,3351.271,3351.271,1542,112,0
2025-08-18 05:30:00+00:00,3351.247,3351.582,3346.653,3348.081,2713,112,0
2025-08-18 05:45:00+00:00,3348.136,3351.411,3346.946,3349.635,1803,112,0
2025-08-18 06:00:00+00:00,3349.608,3351.137,3348.821,3349.698,1596,112,0
2025-08-18 06:15:00+00:00,3349.695,3349.849,3346.027,3349.508,1925,112,0
2025-08-18 06:30:00+00:00,3349.484,3350.798,3348.245,3349.489,1388,112,0
2025-08-18 06:45:00+00:00,3349.455,3350.374,3347.804,3349.54,1423,112,0
2025-08-18 07:00:00+00:00,3349.496,3354.339,3348.189,3353.736,1947,112,0
2025-08-18 07:15:00+00:00,3353.697,3355.672,3352.315,3352.357,1612,112,0
2025-08-18 07:30:00+00:00,3352.334,3352.72,3348.989,3350.637,1615,112,0
2025-08-18 07:45:00+00:00,3350.632,3351.3,3347.217,3349.046,1777,112,0
2025-08-18 08:00:00+00:00,3349.076,3349.984,3344.651,3345.584,1716,112,0
2025-08-18 08:15:00+00:00,3345.523,3347.974,3344.601,3347.839,1666,112,0
2025-08-18 08:30:00+00:00,3347.803,3348.965,3346.71,3348.738,1239,112,0
2025-08-18 08:45:00+00:00,3348.736,3349.885,3347.674,3348.675,1272,112,0
2025-08-18 09:00:00+00:00,3348.689,3351.048,3348.172,3350.368,1238,112,0
